symbol,exec_price,shares,commission,slippage,side,value,date,reason
QCOM,56.692111525960755,-1203.7718508094124,68.2443680178994,-0.028360235880917628,sell,68244.3680178994,2018-08-30,
AMD,25.27735591506958,-168.8295049536223,4.267563485677713,-0.012645000457762734,sell,4267.563485677713,2018-08-30,
AMZN,100.29982347488404,-8.930249376053553,0.8957024360048645,-0.050174999237057705,sell,895.7024360048646,2018-08-31,
AMD,24.902444389343263,15.873636976155467,0.39529236205533447,0.01244499969482149,buy,395.2923620553345,2018-08-31,
AMZN,101.27433444976809,-1.465076947276657,0.1483746927531414,-0.05066249847411086,sell,148.3746927531414,2018-09-04,
AMD,25.607190838813782,-25.58735779463177,0.6552203541081452,-0.01281000041961633,sell,655.2203541081451,2018-09-04,
AMZN,101.9564550704956,40.39360250023594,4.1183885184507645,0.05095275115965592,buy,4118.388518450764,2018-09-05,
AMD,29.395294847488405,-153.0133550255033,4.497872686578091,-0.014704999923704776,sell,4497.872686578091,2018-09-05,
AMD,27.92553010511398,-884.3753219272031,24.69664967669798,0.0,sell,24696.64967669798,2018-09-06,fixed
AMZN,100.2753377380371,-749.4641862280611,75.15277439658196,-0.05016275024414085,sell,75152.77439658195,2018-09-06,
QCOM,58.82652272678003,1186.9459413825573,69.82390239620032,0.029398562082349144,buy,69823.90239620033,2018-09-06,
QCOM,57.92996139488496,-1186.9459413825573,68.75973256210693,-0.028979470432652477,sell,68759.73256210693,2018-09-07,
COST,213.8474302422276,389.7357496155649,83.34398852881681,0.1068702799811092,buy,83343.9885288168,2018-09-07,
AMD,26.97347908401489,637.899677313161,17.206373603706393,0.013479999542234111,buy,17206.373603706394,2018-09-07,
COST,218.75600869991953,-8.272011432990325,1.8095522050010655,-0.10943272071031629,sell,1809.5522050010654,2018-09-10,
AMD,28.164074618339544,0.4446477248940255,0.012523091702790248,0.014074999809263744,buy,12.523091702790248,2018-09-10,
QCOM,59.6485272772954,1224.7156559535113,73.05248521107374,0.029809358959163035,buy,73052.48521107374,2018-09-11,
COST,219.5932369044185,-381.46373818257456,83.76685702917116,-0.10985154422431265,sell,83766.85702917117,2018-09-11,
AMD,30.035010457992552,382.4496862025446,11.486880324749398,0.015010000228880216,buy,11486.880324749398,2018-09-11,
QCOM,59.8560838107829,6.1801778439175905,0.3699212429910749,0.029913085362707648,buy,369.92124299107485,2018-09-12,
AMD,29.924954847335815,11.34519046298226,0.339504312339169,0.01495499992370597,buy,339.504312339169,2018-09-12,
QCOM,61.115106014777,-3.8435050377559037,0.23489621785078152,-0.030572839427101428,sell,234.8962178507815,2018-09-13,
AMD,33.1434198474884,-100.69119521608957,3.3372505579922724,-0.016579999923706623,sell,3337.250557992272,2018-09-13,
AMD,31.43000030517578,-931.4480064874923,29.275411128157256,0.0,sell,29275.411128157255,2018-09-14,fixed
QCOM,61.88202014340931,9.671968754512136,0.5985209652931455,0.030925547298053857,buy,598.5209652931454,2018-09-14,
QCOM,62.13940813770176,2.7269042300076762,0.16944821490087233,0.031054176980354953,buy,169.44821490087233,2018-09-17,
AMD,31.765874999999998,997.8234791818039,31.696735911754285,0.01587499999999764,buy,31696.735911754284,2018-09-17,
QCOM,61.21466136746151,-5.76531231641934,0.352921641127265,-0.030622642004729528,sell,352.921641127265,2018-09-18,
AMD,32.97350667762757,-32.9216134663435,1.0855410414707511,-0.01649500083922817,sell,1085.5410414707512,2018-09-18,
AMD,31.32483134374619,-964.9018657154604,30.225388206802833,0.0,sell,30225.388206802832,2018-09-19,fixed
QCOM,62.516919682112295,-30.767184932216423,1.9234696292520699,-0.031274096889497116,sell,1923.4696292520698,2018-09-19,
QCOM,61.84052558754666,14.302714949257506,0.8844874097909449,0.030904810388577175,buy,884.4874097909449,2018-09-20,
AMD,32.116048473358155,995.2025744231798,31.96197412098567,0.01604999923706174,buy,31961.97412098567,2018-09-20,
QCOM,62.069009161252836,-18.381292660255212,1.1409086225250504,-0.031050029595419915,sell,1140.9086225250503,2018-09-21,
AMD,31.205595534324644,40.694453113118016,1.269894644338499,0.015595000267026649,buy,1269.8946443384991,2018-09-21,
QCOM,60.6781041277948,14.952261803078045,0.9072748986332185,0.030323890118836516,buy,907.2748986332185,2018-09-24,
AMD,31.11443416118622,-5.310139160151721,0.1652219752852774,-0.0155649995803806,sell,165.2219752852774,2018-09-24,
QCOM,60.31275879011865,30.83608653592978,1.8598094492727584,0.030141308740688544,buy,1859.8094492727582,2018-09-25,
AMD,33.1634103050232,-60.39495969571408,2.002902828744305,-0.016590000152582718,sell,2002.902828744305,2018-09-25,
QCOM,60.2856581136633,-10.863159077468481,0.654892694178603,-0.0301579080108354,sell,654.8926941786029,2018-09-26,
AMD,32.41620152664184,15.952939911730255,0.5171337151210559,0.01620000076293593,buy,517.1337151210558,2018-09-26,
AMD,31.493756519649615,-986.1448685921623,31.057406384543427,0.0,sell,31057.406384543425,2018-09-27,fixed
QCOM,59.87091347813926,-15.1326887844873,0.9060079009076475,-0.029950431955043655,sell,906.0079009076475,2018-09-27,
QCOM,59.374507771080246,11.902722957665219,0.7067183167469089,0.029672417676700036,buy,706.7183167469088,2018-09-28,
AMD,32.25612167930603,967.7016007553159,31.21430058322269,0.01612000083922993,buy,31214.30058322269,2018-09-28,
AMD,30.643315595340724,-967.7016007553159,29.653585554061557,0.0,sell,29653.585554061556,2018-10-01,fixed
QCOM,60.103170596620195,-17.965993252495764,1.0798131573924803,-0.03006661860761284,sell,1079.8131573924802,2018-10-01,
QCOM,60.1134865157291,0.976630209158202,0.05870864690908527,0.030041722396660475,buy,58.70864690908527,2018-10-02,
AMD,30.745364542007444,995.6100587269121,30.610394197248354,0.015364999771115606,buy,30610.39419724835,2018-10-02,
AMD,29.040000915527344,-995.6100587269121,28.91251701693776,0.0,sell,28912.51701693776,2018-10-03,fixed
QCOM,61.040465367571855,-21.603712340480342,1.318700654930075,-0.030535500433998664,sell,1318.700654930075,2018-10-03,
QCOM,59.781371664840826,37.695651468820415,2.2534977506058564,0.029875747958435284,buy,2253.4977506058563,2018-10-04,
AMD,28.003994771003722,1012.3053431967015,28.348593537539557,0.013994999885557746,buy,28348.593537539557,2018-10-04,
QCOM,60.04511337664783,-14.994356124733258,0.9003378135194423,-0.03003757547605801,sell,900.3378135194423,2018-10-05,
AMD,28.055964694976808,-2.9194015801427895,0.08190662766294561,-0.014034999847410745,sell,81.90662766294561,2018-10-05,
AMD,26.653166460227965,-1009.3859416165587,26.903331524520087,0.0,sell,26903.331524520087,2018-10-08,fixed
QCOM,58.709664704787855,-8.239522168818667,0.48373958385901034,-0.029369517110943377,sell,483.73958385901034,2018-10-08,
QCOM,58.75179479856157,2.4913630619053038,0.14637205138177647,0.029361216790881883,buy,146.37205138177646,2018-10-09,
AMD,26.163074618339543,1058.733946240154,27.699735236450234,0.013074999809262522,buy,27699.735236450233,2018-10-09,
QCOM,55.77426395252469,-1208.8954110726324,67.42525174816083,0.0,sell,67425.25174816084,2018-10-10,fixed
QCOM,56.08424377441406,-1208.8954110726324,67.799984932368,0.0,sell,67799.98493236801,2018-10-10,trailing
QCOM,57.09950627620015,1208.8954110726324,69.02733111181134,0.02853548539540185,buy,69027.33111181133,2018-10-10,
AMD,27.36630916118622,-96.78495772541623,2.6486470752660796,-0.013689999580382306,sell,2648.6470752660794,2018-10-10,
AMD,24.739999771118164,-961.9489885147377,23.79861775568196,0.0,sell,23798.61775568196,2018-10-11,fixed
PFE,29.34660613852412,2589.7974895272882,76.00176690369587,0.014665970084219992,buy,76001.76690369587,2018-10-11,
